序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,geometry,precise_location,distance_to_mainland,distance_to_nearest_land,nearest_land_type
4320,宜蘭縣員山鄉,頭分村,永同路2段186之1號,121.719624,24.759721,結頭份社區活動中心,頭分村.永和村,52,"水災,震災,土石流,海嘯",陳聰文,03-9223108,是,否,是,POINT (121.719624 24.759721),sea,133.15018402335218,10.464102661186457,mainland
4321,宜蘭縣宜蘭市,梅洲里,鎮平路98號,121.7442,24.7608,梅洲里鎮平宮,梅洲里,35,"水災,震災,海嘯",林征儀,03-9283036,是,否,是,POINT (121.7442 24.7608),sea,134.89903935862588,12.233433288379599,mainland
4322,宜蘭縣宜蘭市,菜園里,宜蘭市新興路111號,121.7575,24.7608,東園社區活動中心,慈安里、東門里、小東里、菜園里、中興里,44,"水災,震災,海嘯",徐佳庭,03-9320883,是,否,否,POINT (121.7575 24.7608),sea,135.80807541412935,13.13979381611077,mainland
4323,宜蘭縣宜蘭市,中山里,同慶街95號,121.7506,24.7617,宜蘭縣社會福利館多功能劇場,中山里,32,"水災,震災,海嘯",楊秀川,03-9328822-341,是,否,否,POINT (121.7506 24.7617),sea,135.41396082845415,12.748432986736569,mainland
4324,宜蘭縣員山鄉,同樂村,同新路182號,121.729673,24.762017,同樂社區活動中心,同樂村.枕山村,94,"水災,震災,土石流,海嘯",吳鋌欽,03-9224573,是,否,是,POINT (121.729673 24.762017),sea,134.0252903316425,11.35008711389732,mainland
4325,宜蘭縣宜蘭市,北門里,碧霞街136號,121.7524,24.7622,慶和社區活動中心1樓,北門里,45,"水災,震災,海嘯",陳淑美,03-9367075,是,否,是,POINT (121.7524 24.7622),sea,135.58069997827818,12.91490736938037,mainland
4326,宜蘭縣宜蘭市,北門里,慶和街慶和巷16號,121.7518,24.7626,慶和里慶和廟,北門里,4,"水災,震災,海嘯",陳漢榮,03-9362905,是,否,是,POINT (121.7518 24.7626),sea,135.57467478109623,12.909066162972282,mainland
4327,宜蘭縣宜蘭市,梅洲里,金同春路48號1樓,121.7443,24.7631,梅洲社區活動中心,梅洲里,86,"水災,震災,海嘯",游西湖,03-9283552,是,否,是,POINT (121.7443 24.7631),sea,135.10775276089797,12.441769650285199,mainland
4328,宜蘭縣宜蘭市,孝廉里,力行路１５２號,121.755,24.7638,力行國小英才館,孝廉里,148,"水災,震災,海嘯",石遠謀,03-9322309轉282,是,否,是,POINT (121.755 24.7638),sea,135.89843102935328,13.232279584246868,mainland
4329,宜蘭縣宜蘭市,小東里,樹人路37號,121.75,24.7639,宜蘭國中活動中心,小東里、菜園里、孝廉里、北門里、思源里,356,"水災,震災,海嘯",康興國/王秀雨,03-9322519,是,否,否,POINT (121.75 24.7639),sea,135.5656414819403,12.900304353359251,mainland
4330,宜蘭縣宜蘭市,七張里,七張路62之11號,121.7752,24.764,七張社區活動中心,七張里,140,"水災,震災,海嘯",楊聰明,03-9305306,是,否,是,POINT (121.7752 24.764),sea,137.30978349644258,14.626380847095906,mainland
4332,宜蘭縣宜蘭市,新生里,大福路1段243號,121.7642,24.7646,新生社區活動中心,新生里,35,"水災,震災,海嘯",黃正來,910096762,是,否,否,POINT (121.7642 24.7646),sea,136.60013759436725,13.929330215671943,mainland
4334,宜蘭縣宜蘭市,七張里,七張路539號,121.7695,24.7648,七張里慈雲寺,七張里,25,"水災,震災,海嘯",林金獅,03-9302180,否,是,是,POINT (121.7695 24.7648),sea,136.98359252877654,14.308035097827876,mainland
4335,宜蘭縣壯圍鄉,忠孝村,壯圍鄉忠孝村順和路47-4號,121.799791,24.764974,順和活動中心,忠孝村,66,"水災,震災,海嘯",李炳賢,937461598,是,否,是,POINT (121.799791 24.764974),sea,139.11982375399464,16.38753378531627,mainland
4340,宜蘭縣宜蘭市,北津里,金同春路231號,121.7499,24.7675,北津社區活動中心,北津里,72,"水災,震災,海嘯",吳益賓,03-9283585,是,否,否,POINT (121.7499 24.7675),sea,135.8744403096472,13.208914758612472,mainland
4342,宜蘭縣員山鄉,枕山村,枕山路43-1號,121.718546,24.768291,枕山社區活動中心,枕山村.同樂村,60,"水災,震災,土石流,海嘯",何世德,03-9231666,是,否,是,POINT (121.718546 24.768291),sea,133.84113842206332,11.141526839078786,mainland
4343,宜蘭縣宜蘭市,北津里,北津路31-5號,121.7546,24.7686,北津里帝王廟,北津里,10,"水災,震災,海嘯",楊順木,03-9285311,是,否,是,POINT (121.7546 24.7686),sea,136.29096567828663,13.625587482424926,mainland
4347,宜蘭縣壯圍鄉,東港村,壯圍鄉東港村?後路50-1號,121.8,24.7706,?後活動中心,東港,46,"水災,震災,海嘯",黃銘海,03-9385121,是,否,是,POINT (121.8 24.7706),sea,139.6159553187241,16.89471600242981,mainland
4348,宜蘭縣宜蘭市,茭白里,大坡路一段100號,121.7545,24.7707,新生國小體育館,茭白里、北津里、新生里、梅洲里,317,"水災,震災,海嘯",陳銘俊校長/吳全展主任,03-9283791轉410,是,否,是,POINT (121.7545 24.7707),sea,136.46811204651397,13.802770743485299,mainland
4349,宜蘭縣壯圍鄉,古亭村,壯圍鄉古亭村古亭路48-16號,121.8003,24.7719,古亭活動中心,古亭,199,"水災,震災,海嘯",莊木昌,03-9302708,是,否,是,POINT (121.8003 24.7719),sea,139.7485018656723,17.029063749826708,mainland
4354,宜蘭縣壯圍鄉,忠孝村,壯圍鄉忠孝村壯六路47號,121.8148,24.7751,壯六活動中心,忠孝村,129,"水災,震災,海嘯",張秀屘,03-9303178,是,否,是,POINT (121.8148 24.7751),sea,141.04947151637984,18.297579074891853,mainland
4356,宜蘭縣宜蘭市,茭白里,茭白路39-10號,121.7506,24.7763,茭白社區活動中心,茭白里,38,"水災,震災,海嘯",陳慶祥,03-9284854,是,否,是,POINT (121.7506 24.7763),sea,136.69513897008213,14.027657190216472,mainland
4358,宜蘭縣壯圍鄉,新社村,壯圍鄉新社村新社路54之3號,121.7889,24.7774,新社活動中心,新社,89,"水災,震災,海嘯",林朝璜,03-9301042,是,否,是,POINT (121.7889 24.7774),sea,139.422096471004,16.734082826193657,mainland
4363,宜蘭縣礁溪鄉,龍潭村,育龍路71號,121.7447,24.7802,龍潭國小,龍潭村,195,"水災,震災,土石流,海嘯",曾青霜,03-9284764#215,是,否,是,POINT (121.7447 24.7802),sea,136.64141162813672,13.967298057327142,mainland
4367,宜蘭縣礁溪鄉,光武村,武暖路10之3號,121.7672,24.7829,鄉立幼兒園,光武村,448,"水災,震災",繆曉梅,03-9304777,是,否,是,POINT (121.7672 24.7829),sea,138.402723702426,15.737183599128945,mainland
4369,宜蘭縣壯圍鄉,古結村,壯圍鄉古結村古結路237號,121.8094,24.7846,古結活動中心,古結,88,"震災,海嘯",賴竺麟,03-9383348,是,否,是,POINT (121.8094 24.7846),sea,141.47887394208345,18.76195498437399,mainland
4373,宜蘭縣礁溪鄉,吳沙村,育英路79號,121.7596,24.786,吳沙國中,吳沙村,742,"水災,震災",程良南,03-9284701#52,是,否,是,POINT (121.7596 24.786),sea,138.15769004785847,15.490879395567191,mainland
4375,宜蘭縣礁溪鄉,吳沙村,育英路46號,121.7598,24.7865,四結國小,玉光村,360,"水災,震災",黃淑芬,03-9284751#102,是,否,是,POINT (121.7598 24.7865),sea,138.2152054265013,15.548317925250991,mainland
4384,宜蘭縣礁溪鄉,匏崙村,匏杓崙路95之2號,121.7294,24.7924,龍潭國小匏崙分校,"匏崙村,二結村",60,"水災,震災,土石流,海嘯",魏美怡,03-9285199,是,否,是,POINT (121.7294 24.7924),sea,136.70956294466006,13.99358348616603,mainland
4396,宜蘭縣礁溪鄉,玉田村,礁溪鄉玉田村玉龍路一段479巷6號,121.7856,24.7979,玉田活動中心,備用收容所,59,"水災,震災",游新爐,939751691,是,否,是,POINT (121.7856 24.7979),sea,140.973136370622,18.30536735010313,mainland
4398,宜蘭縣礁溪鄉,玉田村,茅埔路24號,121.7832,24.7982,玉田國小,二龍村、時潮村、玉田村,254,震災,施文彬,03-9882461#101,是,否,是,POINT (121.7832 24.7982),sea,140.83470211236963,18.168098999501048,mainland
4404,宜蘭縣壯圍鄉,古亭村,壯圍鄉古亭村永美路1段180號,121.8162,24.8028,壯圍鄉立幼兒園,全鄉,351,"水災,震災,海嘯",林佳珍,03-9304246,是,否,是,POINT (121.8162 24.8028),sea,143.52047951383076,20.82000670899862,mainland
4415,宜蘭縣礁溪鄉,三民村,十六結路101之1號,121.7646,24.8099,三民活動中心,備用收容所,59,"水災,震災",吳錫祺,922885704,是,否,是,POINT (121.7646 24.8099),sea,140.60292360249832,17.925688933545104,mainland
4421,宜蘭縣礁溪鄉,三民村,礁溪鄉十六結路100號,121.7596,24.8133,三民國小,"三民村,白鵝村,林美村",180,"水災,震災,土石流,海嘯",李素月,03-9882271#82,是,否,是,POINT (121.7596 24.8133),sea,140.57040394425186,17.882853419882707,mainland
4429,宜蘭縣礁溪鄉,林美村,林尾路160號,121.7189,24.8169,佛光大學,"二龍村,時潮村,玉石村,玉光村,吳沙村,光武村,適用10公尺以上海嘯",642,"水災,震災,海嘯",蔡明達,03-9871000-1130,是,否,是,POINT (121.7189 24.8169),sea,138.23412619617517,15.424679056269756,mainland
4430,宜蘭縣礁溪鄉,大忠村,礁溪路四段23號,121.7677,24.8172,礁溪國中,大忠村,531,"水災,震災,土石流,海嘯",陳崇弘,03-9882412#105,是,否,是,POINT (121.7677 24.8172),sea,141.45682217811222,18.77655800039593,mainland
4435,宜蘭縣礁溪鄉,大忠村,礁溪路四段135號,121.7685,24.8217,礁溪國小,"大義村,六結村",339,"水災,震災,土石流,海嘯",林智偉,03-9882047-150,是,否,是,POINT (121.7685 24.8217),sea,141.90919754526146,19.22535735945542,mainland
4436,宜蘭縣礁溪鄉,林美村,礁溪鄉林美村林尾路180號,121.729,24.8222,淡江大學蘭陽校園,"德陽村,六結村,大義村,玉石村,白雲村,大忠村,三民村,林美村,白鵝村",638,"水災,震災,海嘯",黃銘川,03-9873088,是,否,是,POINT (121.729 24.8222),sea,139.3628689523861,16.57734378756329,mainland
4439,宜蘭縣頭城鎮,,頭城鎮竹安里頭濱路一段601號,121.8206,24.8252,竹安里-竹安國小五育樓,竹安,93,"震災,土石流",黃英軒,03-9771178,是,否,否,POINT (121.8206 24.8252),sea,145.7620369897455,23.08250065792386,mainland
4449,宜蘭縣礁溪鄉,德陽村,中山路二段133號,121.7651,24.8287,德陽宮弘道大樓,"德陽村,玉石村,白雲村",116,"水災,土石流,海嘯",林弘堅,03-9882248,是,否,是,POINT (121.7651 24.8287),sea,142.3053637277952,19.60698284481648,mainland
4452,宜蘭縣礁溪鄉,玉石村,礁溪鄉公園路2號,121.7768,24.8298,玉石活動中心,備用收容所,44,"水災,震災",曾如金,930164086,是,否,是,POINT (121.7768 24.8298),sea,143.18166529231263,20.500687425329073,mainland
4458,宜蘭縣頭城鎮,,頭城鎮中崙里路31號,121.8027,24.8348,中崙里-中崙社區活動中心,中崙,76,"震災,土石流",蔡天賜,03-9772361,是,否,否,POINT (121.8027 24.8348),sea,145.36925178293396,22.703795775767684,mainland
4462,宜蘭縣頭城鎮,,頭城鎮下埔里路48-3號,121.8078,24.837,下埔里-下埔社區活動中心,下埔,100,"震災,土石流",林太源,03-9772064991,是,否,否,POINT (121.8078 24.837),sea,145.90948268923435,23.244107368561558,mainland
4464,宜蘭縣頭城鎮,,頭城鎮二城里青雲路一段143號,121.7928,24.8388,二城里-二城社區活動中心,二城,117,"水災,震災,土石流,海嘯",蔡金盛,03-9882140,是,否,否,POINT (121.7928 24.8388),sea,145.0510218057079,22.379608820090922,mainland
4477,宜蘭縣頭城鎮,,頭城鎮頂埔里路一段250號,121.8149,24.8461,頂埔里-順天府池府王爺廟,金盈,29,"水災,震災,土石流",江源茂,03-9776535,是,否,否,POINT (121.8149 24.8461),sea,147.19065506213317,24.525278640844107,mainland
4479,宜蘭縣頭城鎮,,頭城鎮金盈里路39號,121.7966,24.8473,金盈里-金盈社區活動中心,金盈,37,"水災,震災,土石流,海嘯",林漢龍,03-9773029,是,否,否,POINT (121.7966 24.8473),sea,146.05714101285824,23.38332278796609,mainland
4488,宜蘭縣頭城鎮,,頭城鎮新建里新興路234-1號,121.8196,24.8539,新建里-新建社區活動中心,新建,124,"水災,震災,土石流",王新驊,03-9773214,是,否,否,POINT (121.8196 24.8539),sea,148.1943274480162,25.528992608719214,mainland
4490,宜蘭縣頭城鎮,,頭城鎮金面里路354號,121.7935,24.8549,金面里-協天廟,金面,42,"水災,震災,土石流,海嘯",吳棟然,03-9771206,是,否,是,POINT (121.7935 24.8549),sea,146.52236545817806,23.83796335343405,mainland
4492,宜蘭縣頭城鎮,,頭城鎮新建里吉祥路1號,121.8219,24.8557,城西里-城隍廟,城西里、城南里,46,"水災,震災,土石流,海嘯",黃坤福,03-9772423,是,否,否,POINT (121.8219 24.8557),sea,148.50879534256526,25.84344422038166,mainland
4495,宜蘭縣頭城鎮,,頭城鎮大坑里協天路599號,121.8315,24.8572,大坑里-協天宮,大坑,220,"震災,土石流",陳誠三,03-9772050,是,否,否,POINT (121.8315 24.8572),sea,149.29661299872166,26.629086482336724,mainland
4498,宜蘭縣頭城鎮,,頭城鎮城東里開蘭舊路6號,121.825,24.8591,城東里-城東社區活動中心,城東,53,"水災,震災,土石流",黃志安,03-9771362,是,否,否,POINT (121.825 24.8591),sea,149.0179778986753,26.35260271233045,mainland
4499,宜蘭縣頭城鎮,城北里,西五巷3-1號,121.8236,24.8592,城北里-農會,城北里,148,"水災,震災,土石流",林玉山,03-9773100,是,否,否,POINT (121.8236 24.8592),sea,148.9312940036445,26.265958150602824,mainland
4504,宜蘭縣頭城鎮,,頭城鎮拔雅里復興路12巷2號,121.8169,24.861,拔雅里-拔雅社區活動中心,拔雅,122,"水災,震災,土石流,海嘯",甘錫賢,03-9776833,是,否,否,POINT (121.8169 24.861),sea,148.63420629791136,25.967083089363847,mainland
4505,宜蘭縣頭城鎮,,頭城鎮福成里宜三路二段378號,121.8051,24.8618,福成里-福成社區活動中心,福成,48,"水災,震災,土石流,海嘯",甘伯聰,03-9776558,是,否,否,POINT (121.8051 24.8618),sea,147.90954088648192,25.233038150684315,mainland
4506,宜蘭縣頭城鎮,,頭城鎮武營里開蘭路282號,121.8274,24.863,武營里-頭城國小,武營,338,"水災,震災,土石流,海嘯",黃志聖,03-9771011,是,否,否,POINT (121.8274 24.863),sea,149.52321158589362,26.857867066672476,mainland
4509,新北市烏來區,烏來里,啦卡路5號,121.553147,24.863755,烏來國民中小學,烏來里、孝義里、信賢里、福山里,152,"水災,土石流",林俊傑,02-26616482＃50,是,否,是,POINT (121.553147 24.863755),sea,133.08646815914256,8.23438761555768,mainland
4533,宜蘭縣頭城鎮,,頭城鎮港口里（路）60-3號,121.8403,24.8762,港口里-港口社區活動中心,港口里,67,"水災,震災,土石流",李世田,03-9775440,是,否,否,POINT (121.8403 24.8762),sea,151.55913050730393,28.893527500064515,mainland
4546,宜蘭縣頭城鎮,,頭城鎮外澳里濱海路二段212號,121.8458,24.8833,外澳里-外澳社區活動中心,外澳里,49,"水災,震災",王在,03-9775402,是,否,否,POINT (121.8458 24.8833),sea,152.5560243521372,29.890426727129306,mainland
4547,新北市烏來區,信賢里,信福路48號,121.548453,24.883684,信賢活動中心,信賢里、福山里,30,"水災,土石流",趙絡涵,02-26616442,是,否,是,POINT (121.548453 24.883684),sea,134.81687794228787,9.660644719685605,mainland
4548,新北市烏來區,烏來里,烏來街34號,121.548453,24.883684,綜合活動中心,忠治里、烏來里、孝義里、信賢、福山里,30,"水災,土石流",趙絡涵,02-26616442,是,否,是,POINT (121.548453 24.883684),sea,134.81687794228787,9.660644719685605,mainland
4549,新北市烏來區,忠治里,忠治14號,121.548453,24.883684,忠治活動中心,忠治里、烏來里、孝義里,30,"水災,土石流",趙絡涵,02-26616442,是,否,是,POINT (121.548453 24.883684),sea,134.81687794228787,9.660644719685605,mainland
4550,新北市烏來區,福山里,2鄰李茂岸51號,121.548453,24.883684,福山活動中心,福山里,50,"水災,土石流",趙絡涵,02-26616442,是,否,是,POINT (121.548453 24.883684),sea,134.81687794228787,9.660644719685605,mainland
4551,新北市烏來區,烏來里,13鄰環山路82巷45號,121.548453,24.883684,烏來活動中心,烏來里、忠治里、信賢里、孝義里,50,"水災,土石流",趙絡涵,02-26616442,是,否,是,POINT (121.548453 24.883684),sea,134.81687794228787,9.660644719685605,mainland
4552,新北市烏來區,福山里,福山里李茂岸56號,121.548453,24.883684,福山國小,福山里,305,"水災,土石流",高世昌,2661-6421轉302,是,否,是,POINT (121.548453 24.883684),sea,134.81687794228787,9.660644719685605,mainland
4580,新北市新店區,龜山里,新北市新店區新烏路三段99巷10號,121.5532,24.9022,龜山國小,龜山里,75,"水災,土石流",吳英同,02-29112281#1209,是,是,否,POINT (121.5532 24.9022),sea,136.889378187937,11.606477133858164,mainland
4581,宜蘭縣頭城鎮,,頭城鎮濱海路三段93號,121.8634,24.9022,更新里-更新漁民活動中心,更新,34,"水災,震災",陳繼錫,03-9776196,是,否,否,POINT (121.8634 24.9022),sea,155.4120668172197,32.74580312652614,mainland
4582,新北市新店區,廣興里,新北市新店區平廣路一段35巷3號,121.533799,24.902531,廣興里辦公處,廣興里,37,震災,吳英同,02-29112281#1209,是,否,否,POINT (121.533799 24.902531),sea,135.970060562604,10.313350859125451,mainland
4583,新北市新店區,龜山里,新北市新店區新烏路3段136號,121.552,24.9031,龜山市民活動中心,龜山里,133,"水災,土石流",吳英同,02-29112281#1209,是,是,否,POINT (121.552 24.9031),sea,136.91901112997434,11.603556530653876,mainland
4588,新北市坪林區,石[石曹]里,石27之1號,121.745228,24.904686,石里倉庫,石里,10,"水災,震災,土石流,海嘯",徐瑄維,02-26657251#240,是,否,否,POINT (121.745228 24.904686),sea,147.9133177258767,24.910506203490662,mainland
4605,新北市新店區,華城里,新北市新店區華城路800號,121.4978,24.9109,康橋高級中學,華城里、塗潭里,250,水災,吳英同,02-29112281#1209,是,是,否,POINT (121.4978 24.9109),sea,135.1241461458684,8.593388161429534,mainland
4612,新北市新店區,廣興里,新店市廣興路57號。,121.5396,24.9125,屈尺國小廣興分校,廣興里,37,"水災,震災",吳英同,02-29112281#1209,是,否,否,POINT (121.5396 24.9125),sea,137.24665954262758,11.582138773821725,mainland
